event_id,event_time,campaign_id,campaign_name,c_name,priority,cost
656,1715284800000,54,instagram_ads_54_edd6b89e5d,instagram_ads_,2,82.1885391702732
657,1715284800000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,157.79641629938303
658,1715284800000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,163.16557478098952
659,1715288400000,54,instagram_ads_54_edd6b89e5d,instagram_ads_,2,146.6352949505831
660,1715288400000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,133.29021917001933
661,1715288400000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,129.56312014342294
662,1715292000000,54,instagram_ads_54_edd6b89e5d,instagram_ads_,2,153.63662256147995
663,1715292000000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,91.97652149049911
664,1715292000000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,140.7268236677374
665,1715295600000,54,instagram_ads_54_edd6b89e5d,instagram_ads_,2,110.65188428756649
666,1715295600000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,152.0326580667633
667,1715295600000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,156.9795596421095
668,1715299200000,54,instagram_ads_54_edd6b89e5d,instagram_ads_,2,179.92105362516503
669,1715299200000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,156.5404034893425
670,1715299200000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,137.82411606189117
671,1715302800000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,125.72144342552912
672,1715302800000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,168.4988552164413
673,1715306400000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,169.31139282245363
674,1715306400000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,128.74288807004962
675,1715306400000,53,google_search_53_5c40831967,google_search_,3,168.0794058903468
676,1715310000000,57,instagram_ads_57_960eef3f97,instagram_ads_,2,184.01557782679288
677,1715310000000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,138.92088100691228
678,1715310000000,53,google_search_53_5c40831967,google_search_,3,100.63168144700244
679,1715313600000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,121.19234441765241
680,1715313600000,53,google_search_53_5c40831967,google_search_,3,98.91928020424083
681,1715317200000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,147.6065210117302
682,1715317200000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,163.51648072611218
683,1715317200000,53,google_search_53_5c40831967,google_search_,3,136.8503087401213
684,1715320800000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,125.8731067675335
685,1715320800000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,124.4742336608121
686,1715320800000,53,google_search_53_5c40831967,google_search_,3,109.49048762194059
687,1715324400000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,125.78162144757198
688,1715324400000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,148.773712076678
689,1715324400000,53,google_search_53_5c40831967,google_search_,3,147.5263701573698
690,1715328000000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,147.0360590019459
691,1715328000000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,106.37009556462276
692,1715328000000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,171.38836722144868
693,1715328000000,53,google_search_53_5c40831967,google_search_,3,183.47826414552688
694,1715331600000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,100.42562584470619
695,1715331600000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,141.2320603271466
696,1715331600000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,100.85556065569868
697,1715335200000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,165.2749098036785
698,1715335200000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,103.07811180644521
699,1715335200000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,109.50622052546075
700,1715338800000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,146.342102741475
701,1715338800000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,115.11259857096468
702,1715338800000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,105.8828267261313
703,1715342400000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,109.38546134302607
704,1715342400000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,113.67456655293128
705,1715342400000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,162.30814987502885
706,1715346000000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,154.03765242924226
707,1715346000000,55,friends_referrals_55_adf326f8dc,friends_referrals_,1,140.8835855188118
708,1715346000000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,101.41933927933736
709,1715349600000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,184.51430183655947
710,1715349600000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,182.40054380731715
711,1715353200000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,189.18003283532664
712,1715353200000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,104.1517927954557
713,1715353200000,56,google_search_56_3b1c537b39,google_search_,3,121.5915264827599
714,1715356800000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,170.2766240008528
715,1715356800000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,131.03833055276405
716,1715356800000,56,google_search_56_3b1c537b39,google_search_,3,146.16878963617563
717,1715360400000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,173.84949039604953
718,1715360400000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,126.73589206032821
719,1715360400000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,168.24490724221948
720,1715360400000,56,google_search_56_3b1c537b39,google_search_,3,179.70780134222377
721,1715364000000,58,instagram_ads_58_fa5b5a4490,instagram_ads_,2,159.66653132688356
722,1715364000000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,88.38911563872425
723,1715364000000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,92.16543660801058
724,1715364000000,56,google_search_56_3b1c537b39,google_search_,3,188.4663443036909
725,1715367600000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,83.5337264440656
726,1715367600000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,89.65918100553712
727,1715367600000,56,google_search_56_3b1c537b39,google_search_,3,164.5254274619229
728,1715371200000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,188.86850872042925
729,1715371200000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,118.60746176191259
730,1715371200000,56,google_search_56_3b1c537b39,google_search_,3,97.34473277418898
731,1715374800000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,184.36482848502504
732,1715374800000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,132.08234833122987
733,1715374800000,56,google_search_56_3b1c537b39,google_search_,3,154.91856257677574
734,1715378400000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,174.2336383048867
735,1715378400000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,150.56833139972252
736,1715378400000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,124.79560717172049
737,1715378400000,56,google_search_56_3b1c537b39,google_search_,3,109.20786065325824
738,1715382000000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,134.02979907707365
739,1715382000000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,88.6536411235941
740,1715382000000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,103.21979028782107
741,1715382000000,56,google_search_56_3b1c537b39,google_search_,3,98.46545242821904
742,1715385600000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,89.28135024220009
743,1715385600000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,94.10074539779976
744,1715385600000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,141.71503658987208
745,1715385600000,56,google_search_56_3b1c537b39,google_search_,3,172.68416986437785
746,1715389200000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,148.77747174177264
747,1715389200000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,105.5333233436898
748,1715389200000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,111.79784060015986
749,1715389200000,56,google_search_56_3b1c537b39,google_search_,3,143.53548097425585
750,1715392800000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,132.35260367354323
751,1715392800000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,184.21004264648568
752,1715392800000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,127.16148862477695
753,1715392800000,56,google_search_56_3b1c537b39,google_search_,3,137.8884313417272
754,1715396400000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,144.9325410157631
755,1715396400000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,95.01010698411153
756,1715396400000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,95.04696364254248
757,1715396400000,56,google_search_56_3b1c537b39,google_search_,3,110.19200931083832
758,1715396400000,59,google_search_59_7ea45b7b38,google_search_,3,157.26674364188335
759,1715400000000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,159.54028488827038
760,1715400000000,61,friends_referrals_61_17d7bb85f3,friends_referrals_,1,134.48862980427916
761,1715400000000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,179.17156772370586
762,1715400000000,56,google_search_56_3b1c537b39,google_search_,3,149.86149036749146
763,1715400000000,59,google_search_59_7ea45b7b38,google_search_,3,113.22033255572433
764,1715403600000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,80.83290818091868
765,1715403600000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,159.6877720765916
766,1715403600000,56,google_search_56_3b1c537b39,google_search_,3,131.01336414730991
767,1715403600000,59,google_search_59_7ea45b7b38,google_search_,3,92.78509753394177
768,1715407200000,63,instagram_ads_63_3f57261c52,instagram_ads_,2,173.89081903863755
769,1715407200000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,181.40666986170058
770,1715407200000,56,google_search_56_3b1c537b39,google_search_,3,153.25406671113706
771,1715407200000,59,google_search_59_7ea45b7b38,google_search_,3,92.30499125793591
772,1715410800000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,127.27268910491873
773,1715410800000,56,google_search_56_3b1c537b39,google_search_,3,183.75012688783175
774,1715414400000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,126.94550812601196
775,1715414400000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,129.99763657268952
776,1715414400000,56,google_search_56_3b1c537b39,google_search_,3,114.08529172141124
777,1715418000000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,97.40017523755284
778,1715418000000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,132.0045611835899
779,1715418000000,56,google_search_56_3b1c537b39,google_search_,3,109.24950366125223
780,1715421600000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,136.38697964299539
781,1715421600000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,142.35843728531898
782,1715421600000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,161.34136662418595
783,1715421600000,56,google_search_56_3b1c537b39,google_search_,3,109.74083868613769
784,1715425200000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,124.97085249405508
785,1715425200000,64,friends_referrals_64_8e3d13fd68,friends_referrals_,1,117.19790699573313
786,1715425200000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,174.55764923984734
787,1715428800000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,158.76775174266447
788,1715428800000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,92.40954578188587
789,1715432400000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,187.79447571470942
790,1715432400000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,112.94195959621169
791,1715432400000,62,google_search_62_7663cbb4c6,google_search_,3,114.43725701492394
792,1715436000000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,189.1263331501168
793,1715436000000,67,friends_referrals_67_525b9d2d97,friends_referrals_,1,131.61937306357925
794,1715436000000,62,google_search_62_7663cbb4c6,google_search_,3,182.27770558435253
795,1715439600000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,114.5555267549516
796,1715439600000,62,google_search_62_7663cbb4c6,google_search_,3,111.7790920971169
797,1715443200000,66,instagram_ads_66_8275d956f7,instagram_ads_,2,110.39171217839946
798,1715443200000,62,google_search_62_7663cbb4c6,google_search_,3,107.20560715824497
799,1715446800000,62,google_search_62_7663cbb4c6,google_search_,3,188.391877268624
800,1715450400000,62,google_search_62_7663cbb4c6,google_search_,3,91.90578462605885
801,1715454000000,62,google_search_62_7663cbb4c6,google_search_,3,116.38442749337767
802,1715457600000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,125.17395251363514
803,1715457600000,62,google_search_62_7663cbb4c6,google_search_,3,177.2782461337702
804,1715461200000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,113.72510057936645
805,1715461200000,62,google_search_62_7663cbb4c6,google_search_,3,153.66868159017082
806,1715464800000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,102.58224580456908
807,1715464800000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,123.85496707671854
808,1715464800000,62,google_search_62_7663cbb4c6,google_search_,3,141.81031620188946
809,1715468400000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,142.65112541325257
810,1715468400000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,127.04389120124347
811,1715468400000,62,google_search_62_7663cbb4c6,google_search_,3,153.04149199756148
812,1715472000000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,130.7812189676118
813,1715472000000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,152.2553784182952
814,1715472000000,62,google_search_62_7663cbb4c6,google_search_,3,161.23291690493713
815,1715475600000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,81.90621173190195
816,1715475600000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,88.92704649262748
817,1715475600000,62,google_search_62_7663cbb4c6,google_search_,3,163.38977644410613
818,1715479200000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,133.84409849508722
819,1715479200000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,175.87481021641497
820,1715479200000,62,google_search_62_7663cbb4c6,google_search_,3,132.60856396242815
821,1715479200000,65,google_search_65_90f932b4af,google_search_,3,90.52920906936185
822,1715482800000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,83.17574376390812
823,1715482800000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,96.85184501006674
824,1715482800000,62,google_search_62_7663cbb4c6,google_search_,3,90.58283343327705
825,1715482800000,65,google_search_65_90f932b4af,google_search_,3,118.2556695885907
826,1715486400000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,86.73593453467419
827,1715486400000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,92.43581924593187
828,1715486400000,62,google_search_62_7663cbb4c6,google_search_,3,98.2999289790429
829,1715486400000,65,google_search_65_90f932b4af,google_search_,3,125.11911116811376
830,1715490000000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,164.31983561747285
831,1715490000000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,159.43554083495633
832,1715490000000,65,google_search_65_90f932b4af,google_search_,3,120.23518018711852
833,1715493600000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,145.76284459045343
834,1715493600000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,90.14321980293535
835,1715493600000,65,google_search_65_90f932b4af,google_search_,3,174.03194430349572
836,1715497200000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,151.19759654797195
837,1715497200000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,130.69691838189812
838,1715500800000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,93.1263578142139
839,1715500800000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,132.661142454591
840,1715504400000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,181.75020075606136
841,1715504400000,70,friends_referrals_70_c7aa63c0cd,friends_referrals_,1,163.80822786186354
842,1715508000000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,91.52805977033401
843,1715511600000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,174.00484443934482
844,1715511600000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,149.1596201631201
845,1715515200000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,114.67393156378944
846,1715515200000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,86.08866603306447
847,1715518800000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,120.07251075357775
848,1715518800000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,171.14626671827824
849,1715518800000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,120.69787032592984
850,1715522400000,69,instagram_ads_69_0d928cd85c,instagram_ads_,2,154.03200310911464
851,1715522400000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,90.89735050498476
852,1715522400000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,122.87010540766798
853,1715526000000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,184.10371112979084
854,1715526000000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,184.4160007791823
855,1715526000000,68,google_search_68_e8e6c6eaf4,google_search_,3,115.44274682516772
856,1715529600000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,84.96584967948701
857,1715529600000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,171.81886172690005
858,1715529600000,68,google_search_68_e8e6c6eaf4,google_search_,3,167.35224302408756
859,1715533200000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,120.01440001668016
860,1715533200000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,119.70986251025865
861,1715533200000,68,google_search_68_e8e6c6eaf4,google_search_,3,158.9335301470272
862,1715536800000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,173.01782987782175
863,1715536800000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,146.5818491701299
864,1715536800000,68,google_search_68_e8e6c6eaf4,google_search_,3,88.88002122801582
865,1715540400000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,125.56399111997897
866,1715540400000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,112.78782620498657
867,1715540400000,68,google_search_68_e8e6c6eaf4,google_search_,3,186.03073570491506
868,1715544000000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,170.1459466997279
869,1715544000000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,146.90264326053986
870,1715544000000,68,google_search_68_e8e6c6eaf4,google_search_,3,112.06354278005216
871,1715547600000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,133.17472707595448
872,1715547600000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,98.38861917860405
873,1715547600000,68,google_search_68_e8e6c6eaf4,google_search_,3,112.32849432481119
874,1715551200000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,144.32244706707473
875,1715551200000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,87.7696069940036
876,1715551200000,68,google_search_68_e8e6c6eaf4,google_search_,3,126.31757481437486
877,1715554800000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,167.21793536427967
878,1715554800000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,81.60001058257382
879,1715554800000,68,google_search_68_e8e6c6eaf4,google_search_,3,149.5395559095951
880,1715558400000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,87.22707455497812
881,1715558400000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,166.34572814632088
882,1715558400000,68,google_search_68_e8e6c6eaf4,google_search_,3,139.89300766324544
883,1715562000000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,176.0542103871141
884,1715562000000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,121.80817693846447
885,1715562000000,68,google_search_68_e8e6c6eaf4,google_search_,3,151.50249509046813
886,1715565600000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,159.0043021625654
887,1715565600000,76,friends_referrals_76_7afecdeef8,friends_referrals_,1,131.50413859741928
888,1715565600000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,169.07180685819412
889,1715565600000,68,google_search_68_e8e6c6eaf4,google_search_,3,82.23647650124163
890,1715565600000,71,google_search_71_94a3deaadc,google_search_,3,136.92109045697188
891,1715569200000,72,instagram_ads_72_1df3295b5f,instagram_ads_,2,83.44256544025406
892,1715569200000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,110.12222298698265
893,1715569200000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,186.8664620581162
894,1715569200000,68,google_search_68_e8e6c6eaf4,google_search_,3,112.23723085404689
895,1715569200000,71,google_search_71_94a3deaadc,google_search_,3,83.35087998632716
896,1715572800000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,149.9049383855835
897,1715572800000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,158.0765990426985
898,1715572800000,68,google_search_68_e8e6c6eaf4,google_search_,3,114.87756297608236
899,1715576400000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,181.4306833895324
900,1715576400000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,138.25992008948904
901,1715576400000,68,google_search_68_e8e6c6eaf4,google_search_,3,169.87220351761297
902,1715580000000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,81.44610399494441
903,1715580000000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,177.94046413411405
904,1715580000000,68,google_search_68_e8e6c6eaf4,google_search_,3,92.40754655445436
905,1715583600000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,97.36404241893507
906,1715583600000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,139.14160552007343
907,1715583600000,68,google_search_68_e8e6c6eaf4,google_search_,3,187.6295167768579
908,1715587200000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,138.35115676777022
909,1715587200000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,89.02022423081557
910,1715587200000,68,google_search_68_e8e6c6eaf4,google_search_,3,123.06890563702012
911,1715590800000,73,instagram_ads_73_7a2fd09121,instagram_ads_,2,177.81155783830772
912,1715590800000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,91.27686444912712
913,1715590800000,68,google_search_68_e8e6c6eaf4,google_search_,3,95.95637285807797
914,1715594400000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,88.56778953683764
915,1715594400000,68,google_search_68_e8e6c6eaf4,google_search_,3,82.862944241952
916,1715598000000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,136.35428318621854
917,1715598000000,68,google_search_68_e8e6c6eaf4,google_search_,3,86.36725802100607
918,1715601600000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,126.8752205585051
919,1715601600000,68,google_search_68_e8e6c6eaf4,google_search_,3,122.48442555894351
920,1715605200000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,82.00690889418027
921,1715608800000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,91.76197286991282
922,1715612400000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,130.21447753289883
923,1715612400000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,120.62194968288014
924,1715616000000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,165.1202752157539
925,1715616000000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,110.18497545116938
926,1715616000000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,179.29003191079744
927,1715616000000,74,google_search_74_cdebd6c1d6,google_search_,3,101.97322883987512
928,1715619600000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,87.7746775012436
929,1715619600000,79,friends_referrals_79_44898bbe64,friends_referrals_,1,131.33631300709362
930,1715619600000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,86.01158440357436
931,1715619600000,74,google_search_74_cdebd6c1d6,google_search_,3,80.47739032509661
932,1715623200000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,142.26404623885745
933,1715623200000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,160.7260511209491
934,1715623200000,74,google_search_74_cdebd6c1d6,google_search_,3,109.09459478601957
935,1715626800000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,159.92028854895315
936,1715626800000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,86.78007874013723
937,1715626800000,74,google_search_74_cdebd6c1d6,google_search_,3,124.06706971965849
938,1715630400000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,186.6071354052173
939,1715630400000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,120.34680158700846
940,1715630400000,74,google_search_74_cdebd6c1d6,google_search_,3,114.85437986428437
941,1715634000000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,158.29792108611875
942,1715634000000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,87.27037609922832
943,1715634000000,74,google_search_74_cdebd6c1d6,google_search_,3,83.17438017928518
944,1715637600000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,164.5368590814544
945,1715637600000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,122.9504416617602
946,1715637600000,74,google_search_74_cdebd6c1d6,google_search_,3,187.2825777996392
947,1715641200000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,172.74128756241578
948,1715641200000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,161.5978060466091
949,1715641200000,74,google_search_74_cdebd6c1d6,google_search_,3,119.89571196484846
950,1715644800000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,129.59710673466967
951,1715644800000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,182.2430483576396
952,1715644800000,74,google_search_74_cdebd6c1d6,google_search_,3,169.65684942518087
953,1715648400000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,87.64427410755961
954,1715648400000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,148.4328303982412
955,1715648400000,74,google_search_74_cdebd6c1d6,google_search_,3,95.23994983583435
956,1715652000000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,98.99356565784892
957,1715652000000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,158.6185420688334
958,1715652000000,74,google_search_74_cdebd6c1d6,google_search_,3,146.67032520614168
959,1715655600000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,95.78888311669698
960,1715655600000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,109.9508323059338
961,1715655600000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,114.8911279175704
962,1715659200000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,122.11282686938887
963,1715659200000,82,friends_referrals_82_fb67025adb,friends_referrals_,1,145.04975875138402
964,1715659200000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,88.0415098881586
965,1715659200000,77,google_search_77_b325b8701a,google_search_,3,157.90201725061786
966,1715662800000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,143.1434818292755
967,1715662800000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,147.53771492319936
968,1715662800000,77,google_search_77_b325b8701a,google_search_,3,114.14110690185585
969,1715666400000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,174.85444520635582
970,1715666400000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,109.70060123710181
971,1715666400000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,174.01528663092392
972,1715666400000,77,google_search_77_b325b8701a,google_search_,3,158.70068131450438
973,1715670000000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,83.3035087735784
974,1715670000000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,115.27250365737817
