index,event_id,customer_id,event_time,event_name,event_value,additional_details,platform,campaign_id,0,1
7626,7627,791,1715237156480,add_to_cart,0.0,,Android,,6336,6337
7627,7628,791,1715237176377,go_to_checkout,0.0,,iOS,,6337,6338
7628,7629,791,1715237194652,place_order,195.39520091457456,"{'flowers': 97.7, 'vase': 65.13, 'chocolate': 32.57, 'delivery_id': 300}",iOS,,6338,6339
7630,7631,301,1715237541005,add_to_cart,0.0,,Android,,6339,6340
7631,7632,811,1715237806960,add_to_cart,0.0,,Android,,6340,6341
7632,7633,465,1715237920472,add_to_cart,0.0,,Android,,6341,6342
7633,7634,465,1715237941569,go_to_checkout,0.0,,Android,,6342,6343
7634,7635,465,1715237953168,place_order,170.0883878798159,"{'flowers': 85.04, 'vase': 56.7, 'chocolate': 28.35, 'delivery_id': 940}",Android,,6343,6344
7635,7636,852,1715238061965,add_to_cart,0.0,,Android,,6344,6345
7636,7637,852,1715238090813,go_to_checkout,0.0,,Android,,6345,6346
7637,7638,852,1715238102355,place_order,139.02445118945167,"{'flowers': 69.51, 'vase': 46.34, 'chocolate': 23.17, 'delivery_id': 625}",Android,,6346,6347
7638,7639,782,1715238286031,add_to_cart,0.0,,Android,,6347,6348
7639,7640,489,1715238696209,add_to_cart,0.0,,Android,,6348,6349
7640,7641,484,1715238771556,add_to_cart,0.0,,Android,,6349,6350
7641,7642,464,1715239078393,add_to_cart,0.0,,Android,,6350,6351
7642,7643,180,1715239175255,add_to_cart,0.0,,Android,,6351,6352
7644,7645,957,1715239726262,add_to_cart,0.0,,Android,,6352,6353
7645,7646,957,1715239742711,go_to_checkout,0.0,,Android,,6353,6354
7646,7647,957,1715239765802,place_order,133.64764948541807,"{'flowers': 133.65, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 258}",Android,,6354,6355
7647,7648,108,1715240081132,add_to_cart,0.0,,Android,,6355,6356
7648,7649,108,1715240101660,go_to_checkout,0.0,,iOS,,6356,6357
7649,7650,108,1715240126062,place_order,165.3182455562805,"{'flowers': 165.32, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 739}",Android,,6357,6358
7650,7651,765,1715240240030,add_to_cart,0.0,,Android,,6358,6359
7652,7653,663,1715240454737,go_to_checkout,0.0,,Android,,6359,6360
7653,7654,663,1715240468332,place_order,181.4885675659301,"{'flowers': 120.99, 'vase': 60.5, 'chocolate': 0.0, 'delivery_id': 366}",iOS,,6360,6361
7654,7655,83,1715240561782,add_to_cart,0.0,,Android,,6361,6362
7655,7656,756,1715240644618,add_to_cart,0.0,,Android,,6362,6363
7656,7657,359,1715240824430,add_to_cart,0.0,,iOS,,6363,6364
7658,7659,498,1715240941898,go_to_checkout,0.0,,Android,,6364,6365
7660,7661,911,1715241077440,add_to_cart,0.0,,Android,,6365,6366
7661,7662,367,1715241218339,add_to_cart,0.0,,Android,,6366,6367
7662,7663,367,1715241233317,go_to_checkout,0.0,,Android,,6367,6368
7663,7664,367,1715241250466,place_order,171.3971510074552,"{'flowers': 114.26, 'vase': 57.13, 'chocolate': 0.0, 'delivery_id': 908}",Android,,6368,6369
7664,7665,633,1715241364333,add_to_cart,0.0,,Android,,6369,6370
7665,7666,472,1715241459869,add_to_cart,0.0,,Android,,6370,6371
7666,7667,141,1715241638440,add_to_cart,0.0,,Android,,6371,6372
7667,7668,141,1715241659294,go_to_checkout,0.0,,Android,,6372,6373
7668,7669,141,1715241673650,place_order,155.96749530652522,"{'flowers': 103.98, 'vase': 51.99, 'chocolate': 0.0, 'delivery_id': 892}",Android,,6373,6374
7669,7670,737,1715241772940,add_to_cart,0.0,,Android,,6374,6375
7670,7671,737,1715241793520,go_to_checkout,0.0,,iOS,,6375,6376
7671,7672,737,1715241803597,place_order,219.06080839809937,"{'flowers': 219.06, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 264}",Android,,6376,6377
7672,7673,286,1715241987007,add_to_cart,0.0,,Android,,6377,6378
7674,7675,286,1715242029454,place_order,146.23433660452315,"{'flowers': 146.23, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 798}",Android,,6378,6379
7675,7676,146,1715242124045,add_to_cart,0.0,,iOS,,6379,6380
7676,7677,146,1715242134360,go_to_checkout,0.0,,Android,,6380,6381
7677,7678,146,1715242159453,place_order,167.73374922570306,"{'flowers': 111.82, 'vase': 55.91, 'chocolate': 0.0, 'delivery_id': 460}",Android,,6381,6382
7678,7679,154,1715242338620,add_to_cart,0.0,,Android,,6382,6383
7680,7681,315,1715242531150,add_to_cart,0.0,,Android,,6383,6384
7681,7682,957,1715242656249,add_to_cart,0.0,,Android,,6384,6385
7682,7683,217,1715242749365,add_to_cart,0.0,,Android,,6385,6386
7683,7684,217,1715242766840,go_to_checkout,0.0,,Android,,6386,6387
7685,7686,767,1715243075479,add_to_cart,0.0,,Android,,6387,6388
7686,7687,767,1715243095428,go_to_checkout,0.0,,Android,,6388,6389
7687,7688,767,1715243106120,place_order,160.36445713766568,"{'flowers': 106.91, 'vase': 53.45, 'chocolate': 0.0, 'delivery_id': 987}",iOS,,6389,6390
7688,7689,487,1715243422058,add_to_cart,0.0,,Android,,6390,6391
7689,7690,487,1715243443901,go_to_checkout,0.0,,Android,,6391,6392
7690,7691,923,1715243532512,add_to_cart,0.0,,Android,,6392,6393
7691,7692,877,1715243859553,add_to_cart,0.0,,Android,,6393,6394
7692,7693,568,1715243938320,add_to_cart,0.0,,Android,,6394,6395
7694,7695,568,1715243992620,place_order,138.75819013752985,"{'flowers': 92.51, 'vase': 46.25, 'chocolate': 0.0, 'delivery_id': 804}",Android,,6395,6396
7695,7696,672,1715244061505,add_to_cart,0.0,,iOS,,6396,6397
7696,7697,672,1715244087208,go_to_checkout,0.0,,iOS,,6397,6398
7697,7698,672,1715244114449,place_order,203.9457810124423,"{'flowers': 203.95, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 866}",Android,,6398,6399
7698,7699,194,1715244196517,add_to_cart,0.0,,Android,,6399,6400
7699,7700,275,1715244295827,add_to_cart,0.0,,Android,,6400,6401
7700,7701,426,1715244427100,add_to_cart,0.0,,Android,,6401,6402
7701,7702,426,1715244444466,go_to_checkout,0.0,,Android,,6402,6403
7702,7703,426,1715244471196,place_order,128.97206838902684,"{'flowers': 128.97, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 351}",iOS,,6403,6404
7703,7704,398,1715244568539,add_to_cart,0.0,,Android,,6404,6405
7704,7705,664,1715244654811,add_to_cart,0.0,,Android,,6405,6406
7705,7706,459,1715244818801,add_to_cart,0.0,,Android,,6406,6407
7706,7707,689,1715244971731,add_to_cart,0.0,,Android,,6407,6408
7707,7708,689,1715244997299,go_to_checkout,0.0,,Android,,6408,6409
7708,7709,689,1715245017477,place_order,154.32661205824593,"{'flowers': 102.88, 'vase': 51.44, 'chocolate': 0.0, 'delivery_id': 125}",Android,,6409,6410
7709,7710,833,1715245269638,add_to_cart,0.0,,Android,,6410,6411
7711,7712,982,1715245549440,add_to_cart,0.0,,iOS,,6411,6412
7712,7713,630,1715245644443,add_to_cart,0.0,,iOS,,6412,6413
7713,7714,630,1715245660072,go_to_checkout,0.0,,iOS,,6413,6414
7714,7715,817,1715245768405,add_to_cart,0.0,,iOS,,6414,6415
7716,7717,628,1715246071914,go_to_checkout,0.0,,Android,,6415,6416
7717,7718,628,1715246097800,place_order,140.61267935032137,"{'flowers': 93.74, 'vase': 46.87, 'chocolate': 0.0, 'delivery_id': 457}",iOS,,6416,6417
7719,7720,25,1715246594442,add_to_cart,0.0,,iOS,,6417,6418
7720,7721,341,1715246698466,add_to_cart,0.0,,Android,,6418,6419
7721,7722,42,1715246866289,add_to_cart,0.0,,iOS,,6419,6420
7722,7723,90,1715246958531,add_to_cart,0.0,,Android,,6420,6421
7723,7724,240,1715247027913,add_to_cart,0.0,,Android,,6421,6422
7724,7725,456,1715247363123,add_to_cart,0.0,,Android,,6422,6423
7725,7726,507,1715247460543,add_to_cart,0.0,,iOS,,6423,6424
7726,7727,844,1715247571826,add_to_cart,0.0,,Android,,6424,6425
7727,7728,204,1715247821816,add_to_cart,0.0,,Android,,6425,6426
7728,7729,204,1715247840210,go_to_checkout,0.0,,Android,,6426,6427
7729,7730,204,1715247855962,place_order,132.1437063371378,"{'flowers': 132.14, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 530}",Android,,6427,6428
7730,7731,878,1715247935041,add_to_cart,0.0,,iOS,,6428,6429
7731,7732,719,1715248017168,add_to_cart,0.0,,iOS,,6429,6430
7732,7733,614,1715248699646,add_to_cart,0.0,,Android,,6430,6431
7733,7734,290,1715248794304,add_to_cart,0.0,,Android,,6431,6432
7734,7735,501,1715248874644,add_to_cart,0.0,,Android,,6432,6433
7735,7736,501,1715248902730,go_to_checkout,0.0,,Android,,6433,6434
7737,7738,198,1715249016488,add_to_cart,0.0,,Android,,6434,6435
7738,7739,198,1715249042333,go_to_checkout,0.0,,Android,,6435,6436
7739,7740,198,1715249060957,place_order,169.92303289985196,"{'flowers': 84.96, 'vase': 56.64, 'chocolate': 28.32, 'delivery_id': 94}",Android,,6436,6437
7740,7741,18,1715249174823,add_to_cart,0.0,,Android,,6437,6438
7741,7742,394,1715249289315,add_to_cart,0.0,,iOS,,6438,6439
7743,7744,317,1715249495835,go_to_checkout,0.0,,Android,,6439,6440
7744,7745,317,1715249505957,place_order,118.53289735353783,"{'flowers': 59.27, 'vase': 39.51, 'chocolate': 19.76, 'delivery_id': 268}",Android,,6440,6441
7745,7746,102,1715249596473,add_to_cart,0.0,,iOS,,6441,6442
7746,7747,886,1715249707315,add_to_cart,0.0,,Android,,6442,6443
7747,7748,886,1715249722534,go_to_checkout,0.0,,Android,,6443,6444
7748,7749,886,1715249747374,place_order,148.35504067099532,"{'flowers': 148.36, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 135}",Android,,6444,6445
7749,7750,166,1715249831247,add_to_cart,0.0,,iOS,,6445,6446
7750,7751,380,1715249939164,add_to_cart,0.0,,iOS,,6446,6447
7751,7752,276,1715250128529,add_to_cart,0.0,,Android,,6447,6448
7752,7753,276,1715250142523,go_to_checkout,0.0,,Android,,6448,6449
7753,7754,276,1715250162924,place_order,117.9930772291794,"{'flowers': 59.0, 'vase': 39.33, 'chocolate': 19.67, 'delivery_id': 321}",Android,,6449,6450
7754,7755,448,1715250236789,add_to_cart,0.0,,Android,,6450,6451
7755,7756,448,1715250252275,go_to_checkout,0.0,,Android,,6451,6452
7756,7757,448,1715250263437,place_order,137.45496560103155,"{'flowers': 68.73, 'vase': 45.82, 'chocolate': 22.91, 'delivery_id': 199}",iOS,,6452,6453
7757,7758,342,1715250366637,add_to_cart,0.0,,iOS,,6453,6454
7759,7760,840,1715250460119,add_to_cart,0.0,,iOS,,6454,6455
7760,7761,707,1715250549936,add_to_cart,0.0,,Android,,6455,6456
7762,7763,324,1715250755997,add_to_cart,0.0,,Android,,6456,6457
7764,7765,90,1715251097852,add_to_cart,0.0,,Android,,6457,6458
7765,7766,365,1715251208157,add_to_cart,0.0,,Android,,6458,6459
7766,7767,799,1715251302658,add_to_cart,0.0,,Android,,6459,6460
7767,7768,660,1715251424025,add_to_cart,0.0,,iOS,,6460,6461
7768,7769,914,1715251603721,add_to_cart,0.0,,iOS,,6461,6462
7769,7770,914,1715251625886,go_to_checkout,0.0,,iOS,,6462,6463
7770,7771,914,1715251636120,place_order,147.97618298934208,"{'flowers': 98.65, 'vase': 49.33, 'chocolate': 0.0, 'delivery_id': 350}",Android,,6463,6464
7771,7772,971,1715251732079,add_to_cart,0.0,,Android,,6464,6465
7772,7773,293,1715251819675,add_to_cart,0.0,,Android,,6465,6466
7773,7774,567,1715251939584,add_to_cart,0.0,,iOS,,6466,6467
7774,7775,567,1715251952181,go_to_checkout,0.0,,Android,,6467,6468
7775,7776,567,1715251970140,place_order,207.51284949981823,"{'flowers': 207.51, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 313}",iOS,,6468,6469
7776,7777,136,1715252186039,add_to_cart,0.0,,Android,,6469,6470
7779,7780,452,1715252328673,place_order,134.3169978305032,"{'flowers': 67.16, 'vase': 44.77, 'chocolate': 22.39, 'delivery_id': 966}",iOS,,6470,6471
7780,7781,220,1715252434495,add_to_cart,0.0,,Android,,6471,6472
7781,7782,820,1715252537379,add_to_cart,0.0,,iOS,,6472,6473
7782,7783,371,1715252641797,add_to_cart,0.0,,iOS,,6473,6474
7784,7785,43,1715252905869,add_to_cart,0.0,,Android,,6474,6475
7785,7786,43,1715252928498,go_to_checkout,0.0,,iOS,,6475,6476
7786,7787,43,1715252941209,place_order,193.7736710738629,"{'flowers': 96.89, 'vase': 64.59, 'chocolate': 32.3, 'delivery_id': 186}",Android,,6476,6477
7787,7788,53,1715253051917,add_to_cart,0.0,,Android,,6477,6478
7789,7790,838,1715253319778,add_to_cart,0.0,,Android,,6478,6479
7790,7791,255,1715253393471,add_to_cart,0.0,,Android,,6479,6480
7791,7792,716,1715253500547,add_to_cart,0.0,,iOS,,6480,6481
7792,7793,716,1715253529720,go_to_checkout,0.0,,Android,,6481,6482
7793,7794,716,1715253550189,place_order,223.40409581097455,"{'flowers': 148.94, 'vase': 74.47, 'chocolate': 0.0, 'delivery_id': 104}",Android,,6482,6483
7794,7795,720,1715253651168,add_to_cart,0.0,,iOS,,6483,6484
7795,7796,312,1715253766459,add_to_cart,0.0,,Android,,6484,6485
7796,7797,312,1715253795516,go_to_checkout,0.0,,Android,,6485,6486
7797,7798,312,1715253819384,place_order,92.20269067428364,"{'flowers': 46.1, 'vase': 30.73, 'chocolate': 15.37, 'delivery_id': 926}",iOS,,6486,6487
7798,7799,750,1715254016594,add_to_cart,0.0,,Android,,6487,6488
7799,7800,511,1715254118938,add_to_cart,0.0,,Android,,6488,6489
7800,7801,245,1715254207112,add_to_cart,0.0,,iOS,,6489,6490
7801,7802,380,1715254290724,add_to_cart,0.0,,iOS,,6490,6491
7802,7803,380,1715254306903,go_to_checkout,0.0,,iOS,,6491,6492
7803,7804,380,1715254334931,place_order,212.739400520461,"{'flowers': 106.37, 'vase': 70.91, 'chocolate': 35.46, 'delivery_id': 37}",Android,,6492,6493
7806,7807,705,1715254607157,go_to_checkout,0.0,,Android,,6493,6494
7807,7808,705,1715254621838,place_order,103.22957965128298,"{'flowers': 103.23, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 457}",Android,,6494,6495
7808,7809,663,1715254710870,add_to_cart,0.0,,Android,,6495,6496
7809,7810,529,1715254797747,add_to_cart,0.0,,Android,,6496,6497
7810,7811,529,1715254818104,go_to_checkout,0.0,,Android,,6497,6498
7811,7812,667,1715254905430,add_to_cart,0.0,,Android,,6498,6499
7814,7815,912,1715255197987,add_to_cart,0.0,,iOS,,6499,6500
7816,7817,803,1715255330864,go_to_checkout,0.0,,Android,,6500,6501
7817,7818,803,1715255352255,place_order,101.087822482403,"{'flowers': 101.09, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 42}",Android,,6501,6502
7819,7820,737,1715255733613,add_to_cart,0.0,,Android,,6502,6503
7820,7821,404,1715256031853,add_to_cart,0.0,,Android,,6503,6504
7821,7822,937,1715256219775,add_to_cart,0.0,,Android,,6504,6505
7822,7823,582,1715256321703,add_to_cart,0.0,,Android,,6505,6506
7824,7825,582,1715256378020,place_order,138.22911981575794,"{'flowers': 92.15, 'vase': 46.08, 'chocolate': 0.0, 'delivery_id': 230}",Android,,6506,6507
7825,7826,717,1715256545169,add_to_cart,0.0,,iOS,,6507,6508
7826,7827,78,1715256766879,add_to_cart,0.0,,Android,,6508,6509
7827,7828,78,1715256793663,go_to_checkout,0.0,,Android,,6509,6510
7828,7829,78,1715256808314,place_order,148.8086355475211,"{'flowers': 148.81, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 446}",Android,,6510,6511
7829,7830,319,1715256908921,add_to_cart,0.0,,iOS,,6511,6512
7830,7831,319,1715256933034,go_to_checkout,0.0,,Android,,6512,6513
7831,7832,99,1715257045608,add_to_cart,0.0,,Android,,6513,6514
7833,7834,99,1715257083187,place_order,189.01015852550185,"{'flowers': 94.51, 'vase': 63.0, 'chocolate': 31.5, 'delivery_id': 320}",Android,,6514,6515
7834,7835,581,1715257232860,add_to_cart,0.0,,Android,,6515,6516
7836,7837,890,1715257434466,add_to_cart,0.0,,Android,,6516,6517
7837,7838,56,1715257623405,add_to_cart,0.0,,iOS,,6517,6518
7838,7839,96,1715257720856,add_to_cart,0.0,,iOS,,6518,6519
7839,7840,819,1715257880082,add_to_cart,0.0,,Android,,6519,6520
7840,7841,819,1715257904934,go_to_checkout,0.0,,iOS,,6520,6521
7841,7842,819,1715257928789,place_order,122.63652435644748,"{'flowers': 81.76, 'vase': 40.88, 'chocolate': 0.0, 'delivery_id': 997}",Android,,6521,6522
7842,7843,937,1715258119119,add_to_cart,0.0,,iOS,,6522,6523
7844,7845,645,1715258306513,add_to_cart,0.0,,iOS,,6523,6524
7845,7846,45,1715258455724,add_to_cart,0.0,,iOS,,6524,6525
7846,7847,273,1715258589801,add_to_cart,0.0,,Android,,6525,6526
7847,7848,273,1715258616724,go_to_checkout,0.0,,Android,,6526,6527
7849,7850,24,1715258942407,add_to_cart,0.0,,Android,,6527,6528
7850,7851,24,1715258955654,go_to_checkout,0.0,,Android,,6528,6529
7852,7853,645,1715259238264,add_to_cart,0.0,,iOS,,6529,6530
7853,7854,645,1715259254208,go_to_checkout,0.0,,Android,,6530,6531
7854,7855,645,1715259283990,place_order,178.4599142251662,"{'flowers': 118.97, 'vase': 59.49, 'chocolate': 0.0, 'delivery_id': 902}",Android,,6531,6532
7855,7856,399,1715259490721,add_to_cart,0.0,,Android,,6532,6533
7856,7857,833,1715259592723,add_to_cart,0.0,,Android,,6533,6534
7857,7858,3,1715259669458,add_to_cart,0.0,,Android,,6534,6535
7858,7859,353,1715259876577,add_to_cart,0.0,,iOS,,6535,6536
7859,7860,397,1715259959876,add_to_cart,0.0,,iOS,,6536,6537
7860,7861,397,1715259978331,go_to_checkout,0.0,,Android,,6537,6538
7861,7862,124,1715260160755,add_to_cart,0.0,,Android,,6538,6539
7862,7863,526,1715260250958,add_to_cart,0.0,,Android,,6539,6540
7864,7865,526,1715260291452,place_order,175.71737678016694,"{'flowers': 117.14, 'vase': 58.57, 'chocolate': 0.0, 'delivery_id': 459}",Android,,6540,6541
7865,7866,636,1715260397482,add_to_cart,0.0,,Android,,6541,6542
7867,7868,291,1715260508257,go_to_checkout,0.0,,Android,,6542,6543
7868,7869,291,1715260528576,place_order,120.7113079748523,"{'flowers': 60.36, 'vase': 40.24, 'chocolate': 20.12, 'delivery_id': 480}",Android,,6543,6544
7869,7870,328,1715260680061,add_to_cart,0.0,,Android,,6544,6545
7870,7871,157,1715260879243,add_to_cart,0.0,,Android,,6545,6546
7871,7872,533,1715260996430,add_to_cart,0.0,,Android,,6546,6547
7872,7873,533,1715261024176,go_to_checkout,0.0,,iOS,,6547,6548
7873,7874,533,1715261040658,place_order,106.48338512239935,"{'flowers': 53.24, 'vase': 35.49, 'chocolate': 17.75, 'delivery_id': 234}",Android,,6548,6549
7874,7875,646,1715261146132,add_to_cart,0.0,,Android,,6549,6550
7875,7876,891,1715261251848,add_to_cart,0.0,,Android,,6550,6551
7876,7877,833,1715261370324,add_to_cart,0.0,,Android,,6551,6552
7877,7878,95,1715261551304,add_to_cart,0.0,,iOS,,6552,6553
7878,7879,95,1715261569529,go_to_checkout,0.0,,Android,,6553,6554
7879,7880,177,1715261663320,add_to_cart,0.0,,Android,,6554,6555
7880,7881,321,1715261830126,add_to_cart,0.0,,Android,,6555,6556
7881,7882,351,1715261932431,add_to_cart,0.0,,Android,,6556,6557
7882,7883,351,1715261958910,go_to_checkout,0.0,,Android,,6557,6558
7883,7884,351,1715261970222,place_order,141.6689702730638,"{'flowers': 70.83, 'vase': 47.22, 'chocolate': 23.61, 'delivery_id': 531}",Android,,6558,6559
7884,7885,300,1715262090753,add_to_cart,0.0,,Android,,6559,6560
7885,7886,686,1715262206984,add_to_cart,0.0,,Android,,6560,6561
7886,7887,530,1715262288863,add_to_cart,0.0,,Android,,6561,6562
7887,7888,700,1715262476751,add_to_cart,0.0,,iOS,,6562,6563
7889,7890,700,1715262519663,place_order,145.2080088187455,"{'flowers': 72.6, 'vase': 48.4, 'chocolate': 24.2, 'delivery_id': 839}",Android,,6563,6564
7890,7891,898,1715262596140,add_to_cart,0.0,,Android,,6564,6565
7891,7892,898,1715262625540,go_to_checkout,0.0,,Android,,6565,6566
7892,7893,898,1715262644889,place_order,233.3461399175176,"{'flowers': 116.67, 'vase': 77.78, 'chocolate': 38.89, 'delivery_id': 951}",Android,,6566,6567
7893,7894,693,1715262751744,add_to_cart,0.0,,Android,,6567,6568
7894,7895,693,1715262762101,go_to_checkout,0.0,,Android,,6568,6569
7895,7896,119,1715262857076,add_to_cart,0.0,,Android,,6569,6570
7897,7898,996,1715262958139,go_to_checkout,0.0,,Android,,6570,6571
7898,7899,996,1715262972851,place_order,208.29537533416885,"{'flowers': 138.86, 'vase': 69.43, 'chocolate': 0.0, 'delivery_id': 140}",Android,,6571,6572
7899,7900,308,1715263080642,add_to_cart,0.0,,Android,,6572,6573
7900,7901,308,1715263094248,go_to_checkout,0.0,,Android,,6573,6574
7901,7902,308,1715263118454,place_order,201.54385163757803,"{'flowers': 134.36, 'vase': 67.18, 'chocolate': 0.0, 'delivery_id': 587}",Android,,6574,6575
7902,7903,283,1715263217710,add_to_cart,0.0,,Android,,6575,6576
7903,7904,44,1715263413342,add_to_cart,0.0,,Android,,6576,6577
7904,7905,795,1715263519037,add_to_cart,0.0,,Android,,6577,6578
7905,7906,241,1715263623187,add_to_cart,0.0,,Android,,6578,6579
7907,7908,855,1715263875311,add_to_cart,0.0,,Android,,6579,6580
7908,7909,855,1715263898423,go_to_checkout,0.0,,Android,,6580,6581
7910,7911,638,1715264063414,add_to_cart,0.0,,Android,,6581,6582
7911,7912,638,1715264077626,go_to_checkout,0.0,,Android,,6582,6583
7912,7913,638,1715264089785,place_order,141.15323174927835,"{'flowers': 141.15, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 518}",Android,,6583,6584
7913,7914,277,1715264193742,add_to_cart,0.0,,iOS,,6584,6585
7914,7915,277,1715264210989,go_to_checkout,0.0,,Android,,6585,6586
7915,7916,277,1715264237969,place_order,167.47061763632033,"{'flowers': 83.74, 'vase': 55.82, 'chocolate': 27.91, 'delivery_id': 703}",Android,,6586,6587
7916,7917,603,1715264304978,add_to_cart,0.0,,Android,,6587,6588
7917,7918,603,1715264328867,go_to_checkout,0.0,,Android,,6588,6589
7918,7919,603,1715264344225,place_order,177.5106660363935,"{'flowers': 88.76, 'vase': 59.17, 'chocolate': 29.59, 'delivery_id': 152}",Android,,6589,6590
7919,7920,657,1715264484699,add_to_cart,0.0,,iOS,,6590,6591
7920,7921,722,1715264637346,add_to_cart,0.0,,Android,,6591,6592
7921,7922,722,1715264666824,go_to_checkout,0.0,,Android,,6592,6593
7922,7923,722,1715264692239,place_order,165.90338866526042,"{'flowers': 165.9, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 451}",Android,,6593,6594
7923,7924,326,1715264960290,add_to_cart,0.0,,iOS,,6594,6595
7924,7925,326,1715264975043,go_to_checkout,0.0,,Android,,6595,6596
7925,7926,326,1715264996779,place_order,184.6071844137035,"{'flowers': 184.61, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 94}",Android,,6596,6597
7926,7927,703,1715265098766,add_to_cart,0.0,,Android,,6597,6598
7928,7929,703,1715265131759,place_order,187.0900126849432,"{'flowers': 93.55, 'vase': 62.36, 'chocolate': 31.18, 'delivery_id': 548}",Android,,6598,6599
7930,7931,736,1715265390828,add_to_cart,0.0,,Android,,6599,6600
7931,7932,736,1715265413964,go_to_checkout,0.0,,Android,,6600,6601
7932,7933,736,1715265433495,place_order,114.85320776682484,"{'flowers': 76.57, 'vase': 38.28, 'chocolate': 0.0, 'delivery_id': 450}",Android,,6601,6602
7933,7934,409,1715265588040,add_to_cart,0.0,,Android,,6602,6603
7934,7935,409,1715265615797,go_to_checkout,0.0,,Android,,6603,6604
7936,7937,831,1715265744250,add_to_cart,0.0,,Android,,6604,6605
7937,7938,510,1715265853615,add_to_cart,0.0,,Android,,6605,6606
7938,7939,428,1715265938300,add_to_cart,0.0,,Android,,6606,6607
7939,7940,428,1715265967076,go_to_checkout,0.0,,Android,,6607,6608
7940,7941,543,1715266048177,add_to_cart,0.0,,Android,,6608,6609
7942,7943,543,1715266085657,place_order,134.37904570600884,"{'flowers': 89.59, 'vase': 44.79, 'chocolate': 0.0, 'delivery_id': 348}",Android,,6609,6610
7944,7945,442,1715266225138,add_to_cart,0.0,,Android,,6610,6611
7945,7946,675,1715266541465,add_to_cart,0.0,,Android,,6611,6612
7946,7947,258,1715266635879,add_to_cart,0.0,,Android,,6612,6613
7947,7948,187,1715266717800,add_to_cart,0.0,,Android,,6613,6614
7948,7949,187,1715266730884,go_to_checkout,0.0,,Android,,6614,6615
7949,7950,187,1715266741543,place_order,85.79443421102904,"{'flowers': 85.79, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 275}",Android,,6615,6616
7951,7952,807,1715266939805,add_to_cart,0.0,,Android,,6616,6617
7952,7953,564,1715267047467,add_to_cart,0.0,,Android,,6617,6618
7953,7954,502,1715267140734,add_to_cart,0.0,,Android,,6618,6619
7954,7955,502,1715267161287,go_to_checkout,0.0,,Android,,6619,6620
7955,7956,502,1715267177589,place_order,156.31362556688663,"{'flowers': 156.31, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 667}",Android,,6620,6621
7956,7957,617,1715267377674,add_to_cart,0.0,,Android,,6621,6622
7957,7958,617,1715267399933,go_to_checkout,0.0,,Android,,6622,6623
7958,7959,617,1715267413682,place_order,220.6159930501672,"{'flowers': 147.08, 'vase': 73.54, 'chocolate': 0.0, 'delivery_id': 217}",Android,,6623,6624
7959,7960,383,1715267501887,add_to_cart,0.0,,Android,,6624,6625
7960,7961,482,1715267708473,add_to_cart,0.0,,Android,,6625,6626
7961,7962,563,1715267809212,add_to_cart,0.0,,iOS,,6626,6627
7962,7963,563,1715267826614,go_to_checkout,0.0,,Android,,6627,6628
7963,7964,563,1715267845596,place_order,115.04719533278808,"{'flowers': 115.05, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 162}",Android,,6628,6629
7964,7965,356,1715268013873,add_to_cart,0.0,,iOS,,6629,6630
7965,7966,656,1715268085033,add_to_cart,0.0,,iOS,,6630,6631
7966,7967,937,1715268184457,add_to_cart,0.0,,Android,,6631,6632
7968,7969,611,1715268441046,add_to_cart,0.0,,Android,,6632,6633
7969,7970,611,1715268457914,go_to_checkout,0.0,,Android,,6633,6634
7971,7972,97,1715268626273,add_to_cart,0.0,,iOS,,6634,6635
7972,7973,97,1715268639315,go_to_checkout,0.0,,Android,,6635,6636
7974,7975,913,1715268745644,add_to_cart,0.0,,Android,,6636,6637
7975,7976,264,1715268839446,add_to_cart,0.0,,Android,,6637,6638
7976,7977,264,1715268867467,go_to_checkout,0.0,,Android,,6638,6639
7977,7978,264,1715268889910,place_order,181.71783609630828,"{'flowers': 181.72, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 951}",Android,,6639,6640
7978,7979,314,1715269258469,add_to_cart,0.0,,Android,,6640,6641
7980,7981,314,1715269301263,place_order,93.62484304216234,"{'flowers': 46.81, 'vase': 31.21, 'chocolate': 15.6, 'delivery_id': 183}",Android,,6641,6642
7981,7982,741,1715269389742,add_to_cart,0.0,,Android,,6642,6643
7982,7983,240,1715269507316,add_to_cart,0.0,,Android,,6643,6644
